type,inputUser,inputGroup,action,modificationMode,name,specialDatesToDeleteList,specialCommentsToDeleteList,yearlyDatesToDeleteList,yearlyCommentsToDeleteList,businessDatesToDeleteList,businessCommentsToDeleteList,selected
calendar,MIGRATION,MIGRATION,modification,remove,STX,20141224,Christmas Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20251231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20260101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20260501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20260619,Midsummer's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20261231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,AMS,20230410,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYX,20150216,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYX,20160530,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYX,20161010,Columbus Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOK,20080321,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20241226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYX,20240527,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYX,20240704,Independence Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20290402,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20291224,Christmas Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STX,20291231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLX,20061025,Hari Raya Puasa,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLX,20071109,Deepavali,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLX,20071220,Hari Raya Qurban,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLX,20080101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLX,20080208,Second Day of Chinese New Year,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20161101,All Saints Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20170501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20081224,Christmas Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOX,20221216,Day of Reconciliation,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20151126,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20160118,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20160530,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20161124,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20161226,Christmas Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20170414,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20161115,Proclamation of the Republic,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,STR,20081208,Tabaski,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLX,20081002,Hari Raya Puasa,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20130101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20130329,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20130613,Lisbon Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20130815,Assumption Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20131224,Christmas Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20090224,Carnival Tuesday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOX,20210616,Youth's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOX,20220502,Worker's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOX,20220809,National Women's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20171009,Columbus Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20180330,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20100118,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20100906,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20101011,Columbus Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20260501,Labour Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20111124,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20131014,Columbus Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20230407,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20270719,Ocean Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20280110,Adults Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20270517,Whit Monday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20270721,National Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20280525,Ascension Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20140217,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20180903,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20070220,Carnival Tuesday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20070607,Corpus Christi,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20290103,Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,COX,20301224,Christmas Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,COX,20310411,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20191128,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20250101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20250501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20221115,Proclamation of the Republic,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20230907,Independence Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20240329,Good Friday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20300103,Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20280126,Chinese New Year,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,FRX,20050325,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRX,20050328,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRX,20060501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRX,20070101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRX,20070406,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20070430,Greenery Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20080102,Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20080429,Greenery Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20240530,Corpus Christi,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20200907,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20211224,Christmas Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20290213,Chinese New Year,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,AMX,20120409,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,AMX,20130501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,AMX,20140421,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20090101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20090921,Respect for the Aged Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20290330,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20200505,Children's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20201223,Emperor's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20210503,Constitution Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20061009,Sports Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20061123,Labour Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20251013,Columbus Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20260703,Independence Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20170623,Midsummer's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20180402,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20200410,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20291225,Christmas Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BRB,20291226,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20250418,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20250421,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20251225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20251226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20260101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20260501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20220503,Constitution Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20220505,Children's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20220923,Autumnal Equinox Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OKX,20230503,Constitution Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20270531,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20220526,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20200429,Greenery Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20271224,Christmas Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20271231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20300422,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TRX,20121008,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TRX,20130701,Canada Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TRX,20131111,Remembrance Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20300218,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBT,20310411,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20211231,Exchange Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SOF,20180330,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20250529,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TRX,20141111,Remembrance Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TRX,20150101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20210405,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20241225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20220211,National Foundation Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20220321,Vernal Equinox Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20221223,Emperor's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20230503,Constitution Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20261231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20240401,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20240502,Madrid Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20240624,St. John's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20241224,Christmas Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20200924,Our Lady of Mercy,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20131104,Culture Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20150112,Adults Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20240101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20240212,National Foundation Day Observ,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20240320,Vernal Equinox Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,STS,20310522,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20290704,Independence Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20290903,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20300218,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20210402,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20211101,All Saints Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20150504,Constitution Memorial Day Obse,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20161010,Sports Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20250721,Ocean Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20260429,Greenery Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20310120,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20311127,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKB,20251023,King Chulalongkorn Memorial Da,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BKB,20251231,New Year's Eve,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20240101,New Year's Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20250203,Chinese New Year Holiday Perio,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20251003,National Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20070101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20101005,Republic Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20101201,Independence Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20291226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRS,20310414,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20101103,Culture Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20260101,New Year's Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20161123,Labour Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20101224,Christmas Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20110422,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20111005,Republic Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20101223,Emperor's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20110110,Adults Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20070528,Spring Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20071226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20080526,Spring Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20140101,New Year's Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20150421,Independence Hero Tiradentes D,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20150604,Corpus Christi,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20171103,Culture Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20200211,National Foundation Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,KLX,20060202,Federal Territory Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20140418,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20150501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20151208,Immaculate Conception,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LSB,20151225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20090413,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SIB,20050121,Hari Raya Haji,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SIB,20050523,Vesak Day (OBS),,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20261012,Sports Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKX,20261103,Culture Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOX,20171226,Day of Goodwill,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOX,20190422,Family Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LIF,20220530,Spring Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LIF,20231225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MIB,20301101,All Saints Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MIB,20310101,New Year's Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MIB,20310501,Labour Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MIB,20311208,Immaculate Conception,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,PLE,20240506,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLE,20260406,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLE,20260504,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,COX,20290510,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,JOX,20200413,Family Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LIF,20231226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LIF,20241225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LIF,20260525,Spring Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LIF,20300527,Spring Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LIF,20300826,August Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,WES,20281226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLE,20270503,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MIB,20230501,Labour Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,LIF,20281226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LIF,20290402,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,WES,20300206,Waitangi Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,WES,20300425,Anzac Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,WES,20301225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,VIX,20231208,Immaculate Conception,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,VIX,20240520,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,VIX,20241225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,VIX,20241226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,VIX,20250529,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,VIX,20250619,Corpus Christi,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,VIX,20251208,Immaculate Conception,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SPB,20120221,Carnival Tuesday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,AMX,20301226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,AMX,20310101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,AMX,20310501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OSX,20191226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OSX,20191231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,WES,20311225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20111003,National Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20120123,Chinese New Year,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20120124,Second Day of Chinese New Year,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,VIX,20251226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,VIX,20260514,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,VIX,20261225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,VIX,20270527,Corpus Christi,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MIB,20281208,Immaculate Conception,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,OSX,20210402,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20021129,Thanksgiving Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20031013,13 Oct 2003,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20120127,Chinese New Year Holiday Perio,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20130214,Chinese New Year Holiday Perio,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20130215,Chinese New Year Holiday Perio,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MIB,20221101,All Saints Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,WES,20230102,New Year's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MIB,20290501,Labour Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,VIX,20280525,Ascension Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,VIX,20291226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20041231,New Year's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20050530,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20060116,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20060220,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20140206,Chinese New Year Holiday Perio,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20141002,National Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20150224,Chinese New Year Holiday Perio,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,WES,20240425,Anzac Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,WES,20241225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,WES,20250425,Anzac Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLE,20310505,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLE,20310825,August Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLE,20311226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CBO,20131225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OSX,20210524,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OSX,20211231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,WES,20220418,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRB,20120501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRB,20120528,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRB,20130401,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRB,20130501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRB,20130530,Corpus Christi,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRB,20160526,Corpus Christi,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,WES,20271227,Christmas Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20070219,Chinese New Year Observed,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,PLE,20330103,New Year's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLE,20330418,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OSX,20230407,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,OSX,20231225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SIM,20051103,Hari Raya Puasa,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,SIM,20070101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,CCB,20150925,Eid Al Adha,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRB,20170615,Corpus Christi,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRB,20171226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRB,20180521,Whit Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRB,20190419,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20071001,National Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20080212,Chinese New Year Holiday Perio,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20171005,National Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BEB,20180221,Chinese New Year Holiday Perio,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,INS,20080414,Dr. Babasaheb Ambedkar Jayanti,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,INS,20080819,Parsi New Year,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TRB,20210524,Victoria Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TRB,20210701,Canada Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TRB,20211227,Christmas Day Observed,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TRB,20221227,Christmas Day Observed,,,,,Yes
